,Dimension_0,Dimension_1,Dimension_2,Dimension_3,Dimension_4,Dimension_5,Dimension_6,Dimension_7,Dimension_8,Dimension_9,Dimension_10,Dimension_11,Dimension_12,Dimension_13,Dimension_14,Dimension_15,Dimension_16,Dimension_17,Dimension_18,Dimension_19,Dimension_20,Dimension_21,Dimension_22,Dimension_23,Dimension_24,Dimension_25,Dimension_26,Dimension_27,Dimension_28,Dimension_29,Dimension_30,Dimension_31,Dimension_32,Dimension_33,Dimension_34,Dimension_35,Dimension_36,Dimension_37,Dimension_38,Dimension_39,Dimension_40,Dimension_41,Dimension_42,Dimension_43,Dimension_44,Dimension_45,Dimension_46,Dimension_47,Dimension_48,Dimension_49,Dimension_50,Dimension_51,Dimension_52,Dimension_53,Dimension_54,Dimension_55,Dimension_56,Dimension_57,Dimension_58,Dimension_59,Dimension_60,Dimension_61,Dimension_62,Dimension_63,Dimension_64,Dimension_65,Dimension_66,Dimension_67,Dimension_68,Dimension_69,Dimension_70,Dimension_71,Dimension_72,Dimension_73,Dimension_74,Dimension_75,Dimension_76,Dimension_77,Dimension_78,Dimension_79,Dimension_80,Dimension_81,Dimension_82,Dimension_83,Dimension_84,Dimension_85,Dimension_86,Dimension_87,Dimension_88,Dimension_89,Dimension_90,Dimension_91,Dimension_92,Dimension_93,Dimension_94,Dimension_95,Dimension_96,Dimension_97,Dimension_98,Dimension_99,Dimension_100,Dimension_101,Dimension_102,Dimension_103,Dimension_104,Dimension_105,Dimension_106,Dimension_107,Dimension_108,Dimension_109,Dimension_110,Dimension_111,Dimension_112,Dimension_113,Dimension_114,Dimension_115,Dimension_116,Dimension_117,Dimension_118,Dimension_119,Dimension_120,Dimension_121,Dimension_122,Dimension_123,Dimension_124,Dimension_125,Dimension_126,Dimension_127
miRNA_389,-0.040633,-0.062990606,0.12439901,-0.06548345,0.075415514,0.2021687,0.102482125,-0.21257839,0.21524607,0.14398798,0.3246528,-0.0542378,0.03205071,-0.19566603,0.1756313,0.349651,-0.03661527,-0.06889862,-0.38366556,-0.09914877,-0.07729853,0.13218533,-0.028044239,-0.100538574,-0.040616818,0.26791763,0.22014855,0.443511,-0.20358364,-0.22316377,-0.118191436,-0.13233173,-0.11188454,0.11327667,0.27621725,0.14907676,0.38156736,-0.0047536963,0.35965902,-0.057582136,0.15162024,-0.0429198,0.048332315,-0.4206677,0.43240866,0.009308251,-0.1552866,0.115232885,-0.19858974,0.41256782,-0.1643713,0.16783874,-0.24242455,0.2743747,0.10976122,-0.026910588,0.04606603,-0.1534235,-0.12635142,-0.17759109,-0.09273568,0.20654644,0.08859055,0.29174623,-0.15024123,-0.14538449,-0.0304826,-0.19559982,0.28179315,-0.020804014,-0.26663467,0.085376434,-0.0142949065,-0.3318125,0.018532699,0.07006518,0.21953203,0.08454862,0.07376816,0.04395293,-0.13091879,-0.016180912,0.14840725,-0.059882045,-0.2056554,0.14290453,0.38495642,-0.004999892,-0.1537022,0.03687229,-0.02824945,-0.018284723,0.018728888,-0.19936702,0.2673673,-0.1788645,0.041811198,-0.18908376,0.30609873,-0.30119222,-0.37705216,0.08667598,0.20884266,-0.014145919,-0.08890735,-0.082496606,-0.06324846,0.10049126,-0.26286507,-0.09984003,0.11244076,0.16536896,0.085993566,-0.6232271,-0.19716683,0.108292244,-0.2550837,0.078835905,0.08631598,0.023173707,0.045527853,-0.006168773,-0.07617744,-0.068931386,0.13483088,-0.17342754,-0.26839468,-0.24648291
miRNA_390,0.05618588,0.052068748,0.0013058317,-0.03351538,0.085044205,0.234345,0.043772362,-0.18600534,0.1552795,0.1316066,0.26374802,-0.014422158,0.02606334,-0.3032798,0.21226071,0.41456035,-0.024112586,0.024236374,-0.46459338,-0.012412952,-0.081665784,0.21262702,0.039302044,-0.052099105,-0.079431035,0.23645012,0.17568645,0.44560525,-0.27864152,-0.18919691,-0.12820059,-0.07540431,-0.073852494,0.0030231965,0.23757374,0.15347701,0.42664632,0.07474847,0.36972746,-0.040393043,0.22583741,-0.12049702,0.0077790907,-0.37110782,0.28599796,0.0055209445,-0.23169637,0.06824999,-0.16431761,0.32749203,-0.24070385,0.118471414,-0.15282187,0.30627134,0.10648981,-0.13943945,0.050741993,-0.17379628,-0.15635644,-0.22259335,-0.0802718,0.19446784,0.15166779,0.23840936,-0.14679426,-0.23548304,0.023189075,-0.2164718,0.2833331,-0.028113754,-0.22547054,0.16707103,-0.025188992,-0.35769817,-0.045688923,0.17413148,0.30717486,0.012626778,0.059914254,0.036081277,-0.24474351,-0.099473014,0.18087451,0.034320537,-0.23131642,0.32451808,0.35376737,0.03369011,-0.10122373,0.014827976,-0.042251736,0.07201911,0.04209722,-0.40254304,0.18350479,-0.05873178,0.0031971706,-0.15372151,0.29725492,-0.33023593,-0.34029076,0.07365157,0.27596268,-0.072894774,-0.23093231,-0.1025151,-0.022413027,0.078819685,-0.24992888,-0.014965731,0.07159633,0.10152389,0.02492931,-0.6910362,-0.14671493,0.15881509,-0.20182973,0.09676404,0.07920843,-0.05457184,-0.021398876,-0.024987664,-0.08435656,0.09880992,0.16740137,-0.10816357,-0.21039513,-0.12611243
miRNA_391,0.18486097,0.020534575,-0.0733967,-0.017834108,0.008250682,0.5225311,0.0018344735,0.12558803,0.09275398,-0.04827328,0.10142288,-0.17248139,-0.11999666,-0.044495378,0.59063005,0.53973675,-0.19241612,-0.27467504,-0.3236925,0.07391612,-0.21502678,0.35538283,-0.040928792,-0.075420626,-0.003995825,0.3881777,0.054244876,0.3666755,-0.022802206,-0.35006425,-0.42243147,0.06387661,-0.065223426,-0.16930489,-0.12562597,0.25668198,0.25820512,0.111028254,0.5722803,0.047252696,-0.24639983,0.28463897,0.10783739,-0.03382117,0.13794772,-0.24648246,0.056593027,-0.061764702,-0.20075263,0.26955634,-0.20876203,-0.08273984,-0.26881346,-0.16116741,0.21596462,0.017047876,0.17169674,-0.2453331,-0.53665453,0.039250206,0.10252856,0.09637722,0.42174459,0.17850398,0.030780878,-0.13287796,0.16902733,-0.2653747,-0.12470988,-0.48182467,-0.08253652,0.22286044,-0.15641484,0.009600028,0.25843072,0.15589933,-0.18743572,-0.29223636,-0.08288192,-0.33506945,-0.33273822,-0.10288373,0.058270626,-0.3814815,-0.5133017,0.10261766,0.21366821,-0.084525555,0.1023793,0.293777,-0.043983456,-0.37473476,-0.2001305,0.05933632,-0.2324565,-0.022662738,0.076974,0.0045220745,-0.21642876,-0.18900678,-0.6032055,0.20127687,0.11505343,-0.09013915,0.06591357,0.30709758,-0.04367994,-0.10185483,-0.32073748,0.055842277,0.21498165,0.116385005,-0.017044825,-0.34028035,-0.044329025,0.3037539,-0.05968064,-0.17525508,-0.3335055,-0.037645187,0.34807512,-0.1159634,-0.16876066,-0.3067418,-0.05839192,-0.24985173,0.1454253,-0.17670321
miRNA_392,-0.11266758,-0.19246969,0.00060092285,0.12727825,-0.39063293,0.34538174,-0.5570572,0.23102313,-0.05481535,-0.21283078,0.34173462,-0.091932945,-0.02696563,0.068289615,0.2992138,0.24669623,0.009747833,0.017375214,-0.1758851,-0.31344214,-0.11595232,-0.15063244,-0.1375143,0.3150471,-0.29363087,0.03137407,0.554398,0.082991205,0.20849088,-0.2058202,-0.32337022,-0.28375158,0.27816802,-0.18639514,-0.23998997,0.23351584,-0.059721805,0.10233704,0.42481038,-0.240823,0.07026614,0.24711046,-0.10640396,0.16553278,0.12450087,0.22418094,-0.48869115,-0.5912899,-0.15335885,0.12078403,-0.026291402,-0.35796127,-0.018039687,0.4488976,0.18432589,0.070696495,0.38313472,0.009342945,-0.17138135,0.13530603,-0.17406464,0.15768318,-0.0017260497,-0.006327565,-0.40345246,-0.10097997,0.009530795,-0.15391971,0.17396684,-0.19084258,-0.18010381,-0.15289776,-0.15211517,-0.48380247,0.16212568,-0.104457274,0.146762,0.08194372,-0.2685152,0.1521788,-0.18678907,0.2935446,-0.059990026,-0.18367791,-0.009198577,0.35575613,0.13930826,-0.14001459,0.057623472,0.26288798,-0.031119812,-0.2747562,0.10453795,0.081321284,0.1543843,-0.28179815,0.3597933,-0.42441967,0.138163,0.27210137,-0.38364884,0.1081819,-0.3967484,-0.0412931,0.02149083,0.15425242,-0.57401896,0.15712844,0.097763546,0.0123800775,0.009669956,-0.104883194,0.27842653,-0.024894249,-0.020026568,-0.31441203,0.08742987,0.0069578905,0.012895041,-0.0029810688,-0.022554647,-0.41728246,-0.35708582,0.21041527,-0.09068703,-0.19131438,-0.10825828,-0.16189341
miRNA_393,0.20591588,-0.16888316,0.121814005,-0.0670504,-0.2841045,0.12571567,-0.24533433,0.20945632,0.33549365,0.40488988,0.3121494,-0.1856058,0.1424192,-0.06838078,0.09280117,0.15217265,0.1419252,0.40983427,0.21771607,0.034995362,0.0928262,-0.0155053595,0.2680686,-0.24899283,-0.2691394,-0.20352198,0.07961506,0.07438668,-0.25579107,-0.12202644,-0.026241839,-0.24583967,0.18059915,-0.09260365,-0.37216216,0.0060330215,0.18882206,-0.073763244,0.05521195,0.05529908,-0.11052792,0.04817237,-0.13921659,0.11583874,0.04682014,0.03836736,0.020899756,0.1411249,-0.38328472,-0.14795448,0.009261316,-0.05467936,0.353445,0.017708613,-0.20779218,-0.2076739,0.064413294,-0.2174247,0.19297796,-0.116626,-0.02591557,0.16238305,-0.14885677,0.12382535,-0.020142816,0.44117957,0.03207695,-0.012641562,-0.38513938,-0.14007463,-0.046006277,-0.085946836,0.012550505,0.040866524,0.3143478,-0.10853599,0.21632817,-0.098461516,-0.35532463,-0.06999731,-0.42544267,0.3527872,0.123785764,-0.07356277,0.16093777,0.2170312,0.3192037,-0.23419173,-0.2843066,0.034965705,-0.2763992,-0.10237779,0.009645366,-0.15386786,-0.027494714,0.028043821,-0.023294656,-0.18349068,0.06344472,-0.3047556,-0.023716884,0.21184811,-0.054041203,0.1530499,-0.2781572,0.45788565,-0.11857523,0.14408313,0.30708057,-0.013955437,-0.50297964,-0.048658546,-0.16317615,0.119810306,0.41115654,-0.71359575,-0.33899644,-0.119402274,0.1618911,0.10736123,-0.1520819,0.2669469,0.14834979,-0.25030568,0.28359038,0.24431795,0.21429968,0.24958168
miRNA_394,0.09694463,0.21054724,-0.029712418,-0.16250657,0.12149622,0.036444962,-0.26952958,0.032761183,-0.13563088,0.12756763,0.4336443,0.15125726,0.117245935,-0.28864056,-0.20515256,-0.1260406,-0.17665194,-0.1939471,-0.02381806,0.23134167,-0.3488922,-0.030267641,0.7084617,-0.11859675,0.10414625,0.18378323,0.051279057,-0.078325294,-0.042594012,0.038516283,-0.20639825,-0.07851856,0.08368854,0.10920859,-0.2557511,0.035213873,0.3493941,0.339108,0.04728818,0.15291128,-0.3403627,-0.23233038,-0.105379395,0.18645132,-0.08380818,0.23296641,-0.35338968,0.061964538,0.1138993,0.47914836,0.12164404,-0.21638756,0.00017854475,0.030323707,0.2884206,-0.1891138,0.3380963,-0.1513669,-0.23159306,0.20512594,0.0132888425,-0.3032253,-0.16716649,-0.030600451,0.063780926,-0.1644407,-0.25830343,0.24585214,-0.13500601,-0.19676441,-0.14564393,-0.19559346,0.30363455,-0.053008985,-0.032917455,0.2735002,0.1694871,0.08956103,-0.025092315,0.05348592,-0.13367525,-0.13011688,0.15839745,0.18644091,0.072590806,0.08396778,0.19457632,0.13657221,-0.22015679,0.2819328,-0.08180551,-0.52096343,-0.42092472,-0.09060623,-0.14191447,0.030530678,-0.08100923,0.012406847,0.23031242,0.043868285,-0.23634037,0.16249026,0.04424223,-0.017229378,-0.22510117,0.34467515,0.12131021,-0.24211825,0.2135926,0.073958285,0.005758511,-0.05945453,0.16331376,-0.053924352,0.061075263,0.20342453,0.0018903529,0.76820993,-0.09595,-0.11444925,0.011513168,0.32181048,-0.29149157,-0.12713009,0.044053655,-0.017779756,-0.15388079,-0.16089538
miRNA_395,0.04787326,-0.28529716,0.58962375,0.06871865,0.3984483,0.2450427,0.29926053,-0.3380534,0.1691336,0.17498611,0.2487207,-0.03191429,-0.115954824,0.053561937,-0.25448158,-0.30641887,-0.25757918,0.064655624,-0.35124362,-0.056733575,0.04483608,0.38046867,-0.15682986,-0.21694148,-0.11169834,0.42919135,-0.13160479,-0.08045127,0.11795549,0.0758633,-0.4489413,0.027559496,-0.09208044,-0.0823261,-0.07699924,-0.21950296,0.46968845,-0.06861103,0.39664567,0.009441483,0.14138128,0.05657682,0.11757833,-0.2028867,-0.037268057,-0.21246882,0.13988064,0.20773871,0.03413243,0.2412703,0.17220758,0.015150494,0.11755932,0.14241292,0.098915435,-0.34691572,0.19067997,0.13592283,0.6069948,0.042015597,0.16369176,-0.19913241,-0.109679714,0.26346838,0.021328457,-0.21009226,0.35403284,-0.15649863,0.034714848,-0.22249332,-0.35721117,0.12391165,-0.19437373,-0.069078915,0.20973216,0.17165242,0.4964453,-0.16104531,0.09292986,-0.37157795,0.18638855,-0.23260503,-0.22705394,0.11809126,0.20059769,0.1657283,0.014798897,-0.029406054,-0.060297567,0.4920651,0.007975935,0.03735177,-0.4609348,-0.11083303,-0.35638562,0.018169187,-0.26387146,-0.12509087,-0.33573225,-0.011736218,-0.010827839,0.011466306,0.18182494,0.101921536,0.18354559,0.16877174,-0.17783456,0.27971327,-0.01445041,-0.08400071,-0.322679,-0.29347754,0.240942,-0.34231797,0.28626359,0.11810463,-0.42033586,0.018930709,0.004056571,0.29436615,0.343838,0.117607616,-0.09475125,0.05067664,0.10381334,-0.11728582,0.029396448,-0.27653566
miRNA_396,0.06918178,0.16139111,-0.028050203,-0.063404694,0.16274773,0.15594743,-0.27161822,0.0137941055,-0.1592112,0.22604421,0.32329136,0.08078072,0.042192526,-0.22955327,-0.11293365,-0.1746923,-0.2709213,-0.21314009,-0.019467961,0.1891937,-0.32223406,-0.052575987,0.66255194,-0.11825006,0.06376298,0.2919062,-0.026792374,-0.05645848,-0.090051495,0.038854178,-0.18104777,-0.106369,0.090500325,0.2318682,-0.20418195,0.0469109,0.55349684,0.3219155,0.054886214,0.17492309,-0.3091568,-0.2436636,-0.03758931,0.17303449,-0.0063305795,0.10491787,-0.4127765,-0.033991434,0.077078134,0.40522695,0.015814668,-0.10287047,-0.0883307,0.10780625,0.36482903,-0.24939106,0.25273818,-0.033366,-0.262012,0.27762228,-0.008009921,-0.2967886,-0.085344166,0.04550607,-0.0783017,-0.30959603,-0.24587816,0.27071956,-0.13984165,-0.18547021,-0.102682024,-0.2787691,0.20940214,-0.093460746,0.05954609,0.26944426,0.20178595,0.097631335,0.12177462,-0.010799106,-0.10222999,0.039052185,0.08782271,0.16780482,0.17441376,-0.013295104,0.09681766,0.10818699,-0.26311642,0.24373253,0.042523112,-0.45701557,-0.40590695,-0.01732092,-0.06618352,-0.024681093,-0.0210262,0.024001356,0.14770228,0.22659938,-0.10614733,0.23812616,-0.03702317,-0.088758096,-0.3148209,0.15987796,0.1307213,-0.14503723,0.30350435,0.14022438,0.14322224,-0.08689527,0.14423281,-0.05633917,0.16021122,0.15758023,0.015150631,0.66538054,-0.08932845,-0.11499256,-0.003625242,0.3591865,-0.37733436,-0.14291717,0.0732784,0.018167991,-0.13869914,-0.21865179
miRNA_397,0.28508744,0.44450226,0.25823137,0.05831264,0.22438736,0.17282592,-0.18757677,0.232025,0.10434545,0.21862918,0.08700363,0.22259559,0.29805887,-0.44934535,0.11004336,-0.02537647,0.012661971,-0.21691893,0.21572632,0.30590528,-0.4314962,-0.1136181,0.43467337,0.011678507,0.06611261,0.10724171,0.09608903,-0.03074102,-0.0962775,-0.07833329,-0.042742223,-0.013757306,-0.090335324,0.064466715,-0.26875395,0.026464904,0.56158495,0.23753121,0.048905343,0.058694515,-0.1433653,-0.07368609,-0.09603914,-0.0018201015,-0.13815783,0.24849728,-0.36082476,-0.02463655,-0.0033443733,0.19866563,0.118554935,0.13985044,0.21525876,0.04060558,0.26283136,-0.1365128,0.33106354,-0.20786694,-0.110751666,0.028685763,-0.30911866,-0.3339396,0.18193966,-0.084212646,-0.13106357,-0.16983399,-0.3408446,-0.053996056,-0.16023242,-0.4835028,-0.16250646,-0.39868206,0.03817426,-0.14980239,0.23840219,0.18051207,0.13182212,-0.06320402,0.09195385,-0.10931415,-0.06720228,-0.030246407,-0.29155248,0.1767648,0.2191031,0.19161499,0.22943698,0.07059007,-0.096414015,0.31237823,0.040298462,-0.3214172,-0.30424443,0.1120167,-0.0019176354,-0.100226566,-0.053980898,0.10372767,0.00531661,0.26988712,-0.029897083,0.15850385,-0.054136727,-0.24527775,-0.1408802,0.3589241,-0.21426737,-0.5410914,0.105550945,-0.14965975,0.06631424,-0.14932863,0.14110798,0.0007631223,0.11417207,0.16107641,0.10519835,0.30357128,-0.07675505,0.02603958,-0.070902996,0.40459427,-0.49360436,0.16617449,-0.28658938,-0.29960647,-0.063489266,-0.15787262
miRNA_398,0.113708995,0.07834975,0.2790915,0.0060704416,0.16399543,0.60896486,0.29025003,0.16668254,0.19163957,0.38899323,0.23291104,-0.00481412,-0.065711774,-0.15768562,0.5753319,-0.33904985,-0.28800118,-0.04318786,-0.12228882,0.1807063,-0.66920733,0.25115466,0.07330996,-0.16991332,0.13600336,0.39755696,-0.27280885,-0.20950605,0.6656061,-0.030522503,0.2271436,-0.060418107,0.08205018,-0.26184538,0.15725087,-0.4991997,0.3014424,0.11704437,0.8318342,0.49099267,0.41452694,0.46448758,0.19650085,-0.43495375,0.09294183,0.3623935,-0.41572732,0.09955963,0.35044995,0.18361825,-0.051531557,-0.1637721,-0.67499804,-0.11010726,0.15581307,-0.052928176,-0.4774637,0.17007473,0.22371502,-0.18877636,-0.014038331,0.35602477,-0.24699377,0.51620406,0.18960573,-0.4192036,0.041907553,-0.15709695,0.19155845,-0.2409174,0.10745613,0.06471641,0.077463835,-0.47686183,0.3040462,0.572436,0.1297833,-0.26105732,-0.5521193,-0.46338356,-0.2725059,0.9561547,0.1435904,0.16683725,-0.44662777,0.09309484,-0.30873907,-0.11906659,-0.7057495,0.5966129,0.070159845,0.3380604,-0.16748233,0.5151281,0.73749965,-0.0757118,0.039471276,-0.71282786,0.5026282,-0.07661664,-0.008176893,0.68104964,-0.3281913,-0.1534504,0.31154165,0.4198019,-0.32295227,-0.32315344,0.4433861,0.7465091,-0.7163603,-0.43732005,-0.64286345,0.062620565,0.22535816,-0.67252856,0.056255102,0.7443328,0.14640072,-0.5369442,-0.8286559,-0.44007927,-0.05739783,0.30289772,-0.17275907,-0.47187594,-0.027135316,0.40552568
miRNA_399,0.107862875,0.01955225,-0.09714181,0.21559758,0.10316441,-0.26764467,0.14613932,0.041945465,-0.222233,-0.112614155,0.100343265,-0.2763527,-0.11500807,0.13173278,0.050676387,0.046200667,0.11773954,-0.06471943,-0.22695568,0.11341827,-0.20687716,0.11548396,-0.0006763905,0.3318417,0.117902264,0.121750414,0.01035202,-0.27011228,-0.15451856,0.46170038,-0.35694006,-0.2953018,0.13875915,-0.4741442,0.03714006,0.016771365,0.17971157,0.1385502,0.086690366,-0.28989196,-0.028638078,-0.06073397,-0.11806273,-0.16277406,0.29678944,-0.03078155,-0.22783107,0.09408658,0.012161447,0.09276243,0.14303093,0.21655214,0.1618289,0.04092654,0.20174839,0.03876463,0.037725855,-0.40661496,-0.45955446,-0.06773088,-0.26007488,-0.09951771,-0.07372374,-0.23125719,-0.020617189,-0.023649942,-0.18120177,0.034579933,0.2975263,-0.16547675,0.024750039,0.4303583,0.25457186,-0.40343234,0.52772284,-0.12749992,0.19993265,-0.07020581,0.19972982,-0.0017096953,-0.105500445,-0.07983683,0.1347982,-0.12851992,-0.13416101,0.17213872,0.030789157,0.044538412,-0.286037,0.014777605,-0.11254833,0.0533615,-0.21735764,-0.18787374,0.048205998,-0.10615908,0.10261323,-0.14087225,0.1468905,0.39009908,-0.2777803,0.32029423,0.28049847,-0.0049872957,0.2328969,0.12658505,-0.08494981,0.15581028,-0.02457674,0.10665949,-0.21512467,-0.2039944,-0.37137526,-0.0012667894,0.2686617,-0.185353,-0.17936802,0.25083476,-0.23009476,0.30720562,0.13025627,-0.032058444,-0.19882593,-0.20343286,0.25376305,-0.123603486,-0.5584382,0.16257086
miRNA_400,0.20906536,0.055484243,-0.07850058,0.27424273,0.13927302,-0.13728076,0.19190449,0.022827413,-0.2721295,-0.14550729,0.012244842,-0.3441222,-0.04096903,0.13195297,0.059031725,0.045156352,0.15883152,-0.030444385,-0.1844355,0.09896792,-0.12806661,0.23891976,0.0013525627,0.26500446,0.08507273,0.124138586,0.044049654,-0.16325073,-0.26341972,0.47481185,-0.28565204,-0.2129594,0.15466513,-0.4395547,-0.099248916,-0.091530286,0.27104145,0.08437195,-0.0041889385,-0.27543786,-0.06519257,0.033220753,-0.06623341,-0.19385575,0.24862704,0.02727744,-0.29455614,-0.064446606,0.061531395,0.10836492,0.20433271,0.32484448,0.18441129,0.032457232,0.2387397,-0.037500143,0.06924197,-0.30764657,-0.40278372,-0.02010509,-0.32589608,0.033049352,-0.16030353,-0.22689235,-0.10951369,0.027462838,-0.110955924,0.105844595,0.23256333,-0.11959795,0.01255393,0.48243523,0.25380751,-0.52804416,0.45647547,-0.05163568,0.14417967,0.02254887,0.15938334,0.071956426,-0.1224917,-0.090681635,0.13186803,-0.078698136,-0.123075224,0.096916735,0.05747093,0.025080021,-0.30130863,-0.0065614725,-0.05937783,0.09042819,-0.182947,-0.123721436,0.12393922,-0.03604024,0.08268407,-0.19573125,0.17824174,0.36923805,-0.30325767,0.3346024,0.28329292,0.089109406,0.2057692,0.07718315,-0.12273348,0.14026365,-0.1186147,0.11517223,-0.200459,-0.29759526,-0.35399103,-0.14728065,0.2742342,-0.048936054,-0.17668633,0.20545177,-0.14660154,0.37059364,0.098461136,-0.06310207,-0.09071865,-0.2004742,0.16836467,-0.0012994822,-0.47763595,0.14131106
miRNA_401,0.07561561,0.1818744,-0.18279846,-0.0914732,0.14060019,0.10324169,-0.21705312,-0.044527233,-0.008506051,0.23544791,0.29043815,0.056082815,0.19887123,-0.21231578,-0.1751226,-0.056845132,-0.23188221,-0.14690809,-0.051821705,0.14552532,-0.3206612,0.044315286,0.6338552,-0.038195796,0.21328247,0.3364387,0.059472866,-0.12471306,-0.21242553,0.061543036,-0.14100043,-0.033147495,0.12275883,0.1347063,-0.2789814,0.14867568,0.42010552,0.3024164,0.044675633,0.05804719,-0.26413375,-0.1852959,-0.07226124,0.13562195,-0.08847319,0.1522129,-0.31510773,-0.10936457,0.007977981,0.3801621,0.021377316,-0.18759337,0.043008644,-0.016200377,0.33162993,-0.31614682,0.19097686,-0.15153237,-0.24404827,0.18600278,-0.032685287,-0.19491367,-0.088837795,0.09172111,0.0058395173,-0.2073647,-0.24587435,0.3430875,-0.100492604,-0.23066896,-0.032354023,-0.17181641,0.24219324,-0.15769638,-0.032396354,0.34401375,0.22320269,0.06667848,0.12104307,0.06639731,-0.16417013,0.021588266,0.11970268,0.21414351,0.01118339,0.12829311,0.07957184,0.0134199,-0.35927993,0.23138228,0.009732951,-0.47545055,-0.44668964,-0.005077521,-0.023140093,0.030682025,-0.08496918,0.123123854,0.27346238,0.11400972,-0.15293153,0.18271622,0.056029025,0.03225052,-0.2275136,0.33826938,0.11670828,-0.28950965,0.27505425,0.07820698,0.038541123,-0.07708985,0.14414157,-0.16144396,0.084665574,0.23337376,0.1227243,0.5987273,-0.0727817,-0.06335642,-0.0005526489,0.32559288,-0.2736205,-0.1704703,0.09744621,-0.0021685474,-0.10790296,-0.21999016
miRNA_402,0.13375106,0.0045810356,-0.059307225,0.38116646,-0.09490424,0.018865356,-0.2687396,-0.5386127,0.64450973,0.119532034,0.7447354,-0.8390666,-0.2107076,-0.22472295,0.17293948,0.4167175,-0.3492686,0.008291815,0.08738792,-0.37986055,0.50884897,-0.16554473,0.41367957,0.06947301,-0.17632493,0.09678258,0.12689725,-0.20567685,-0.4482101,-0.58102703,-0.07895657,-0.098851934,-0.26345372,-0.0075711003,0.3017853,-0.38502324,0.006058532,0.64924127,-0.15460353,0.3508101,-0.26924703,-0.14603406,0.31093055,-0.1818793,0.04870625,0.0410264,0.13528343,0.14452529,-0.059516005,0.3419495,0.19545473,-0.26744938,0.09472925,-0.25521877,0.3077874,0.18897109,0.0967482,-0.4461104,0.56577677,0.13592665,-0.28077045,-0.5025005,-0.068956874,-0.35991266,0.33794525,-0.085850455,-0.7529194,-1.1496214,-0.26834518,-0.0072643734,0.054557983,-0.33076894,-0.6645791,-0.15194379,0.38940844,-0.28922603,-0.49268684,0.122108586,-0.6287147,-0.3897137,-0.8523023,-0.14278138,0.33522886,-0.10109434,0.17128082,-0.058859162,-0.1155765,0.2530244,-0.7796799,-0.016402494,-0.06879731,-0.37326694,-0.5035985,-0.13815178,0.21968745,0.13715984,-0.31568506,-0.45498085,-0.024350971,0.21743189,-0.51593685,-0.09841818,0.7919446,0.44511265,-0.09014302,0.038822696,-0.16842169,0.38325632,0.06884236,-0.025572473,-0.79674786,-0.8093499,-0.44175637,0.58826035,0.2685063,-0.31973937,-0.40997192,0.10724463,0.4854617,-0.17820545,0.34934363,0.39095867,0.2012074,-0.48908454,0.28570127,-0.2570638,-0.27845186,-0.02431133
miRNA_403,0.051125444,0.06964376,0.16564985,-0.16081925,0.022605373,-0.19292891,0.23943464,-0.05146659,0.07807672,0.09967032,0.41018295,0.042602625,0.10310381,-0.23304854,-0.06420402,-0.038407624,0.02498152,0.19089563,0.27361122,-0.0973753,-0.09084212,0.051425733,0.17374454,-0.07986558,-0.13182048,0.5349956,0.029109064,0.008356079,0.08351249,0.017187271,-0.13953562,-0.19527946,0.10800545,0.25791267,0.12608486,-0.1524602,-0.0073553324,0.21729821,0.0033014691,0.29369485,-0.08754283,0.3917385,-0.1348284,0.039051794,-0.27030486,-0.123345956,0.30229595,-0.010069034,-0.46766117,0.01558204,-0.0031209406,0.20225027,0.15947829,0.219212,0.29257566,0.086487174,0.24006233,-0.29617247,-0.13491943,-0.11603956,0.036277246,-0.25489694,0.30064255,0.19241911,0.07375477,0.20659558,-0.014231738,0.0074880854,0.42636076,0.14153539,0.033932954,0.24109612,-0.1450998,0.045881506,0.23458517,-0.09695326,0.079197645,0.20858555,-0.1442684,-0.5329347,-0.3644049,-0.06852173,0.20348494,0.11972691,0.096065395,0.11226755,0.011875504,-0.122863725,0.16762698,-0.074982494,-0.2895138,-0.21630952,0.04875055,0.110072754,0.33025578,-0.097832,-0.21737587,-0.35897535,-0.11085375,0.54438055,-0.2778049,0.5783565,-0.043351233,-0.011953262,0.2065063,0.22947995,0.22945966,-0.20948623,-0.15266472,0.13195205,-0.06735804,-0.53470606,0.26809865,0.12201224,0.103875816,-0.15692212,0.052754197,0.34722102,-0.3128952,0.24268849,0.2461354,0.27309152,0.30398104,-0.13944237,-0.2462281,0.26895824,-0.18926519,-0.34956977
