,Dimension_0,Dimension_1,Dimension_2,Dimension_3,Dimension_4,Dimension_5,Dimension_6,Dimension_7,Dimension_8,Dimension_9,Dimension_10,Dimension_11,Dimension_12,Dimension_13,Dimension_14,Dimension_15,Dimension_16,Dimension_17,Dimension_18,Dimension_19,Dimension_20,Dimension_21,Dimension_22,Dimension_23,Dimension_24,Dimension_25,Dimension_26,Dimension_27,Dimension_28,Dimension_29,Dimension_30,Dimension_31,Dimension_32,Dimension_33,Dimension_34,Dimension_35,Dimension_36,Dimension_37,Dimension_38,Dimension_39,Dimension_40,Dimension_41,Dimension_42,Dimension_43,Dimension_44,Dimension_45,Dimension_46,Dimension_47,Dimension_48,Dimension_49,Dimension_50,Dimension_51,Dimension_52,Dimension_53,Dimension_54,Dimension_55,Dimension_56,Dimension_57,Dimension_58,Dimension_59,Dimension_60,Dimension_61,Dimension_62,Dimension_63,Dimension_64,Dimension_65,Dimension_66,Dimension_67,Dimension_68,Dimension_69,Dimension_70,Dimension_71,Dimension_72,Dimension_73,Dimension_74,Dimension_75,Dimension_76,Dimension_77,Dimension_78,Dimension_79,Dimension_80,Dimension_81,Dimension_82,Dimension_83,Dimension_84,Dimension_85,Dimension_86,Dimension_87,Dimension_88,Dimension_89,Dimension_90,Dimension_91,Dimension_92,Dimension_93,Dimension_94,Dimension_95,Dimension_96,Dimension_97,Dimension_98,Dimension_99,Dimension_100,Dimension_101,Dimension_102,Dimension_103,Dimension_104,Dimension_105,Dimension_106,Dimension_107,Dimension_108,Dimension_109,Dimension_110,Dimension_111,Dimension_112,Dimension_113,Dimension_114,Dimension_115,Dimension_116,Dimension_117,Dimension_118,Dimension_119,Dimension_120,Dimension_121,Dimension_122,Dimension_123,Dimension_124,Dimension_125,Dimension_126,Dimension_127
miRNA_483,-0.0024014916,0.0027387757,0.0038691852,-0.005767785,0.0072125196,-0.00079013966,0.00069968216,0.006652318,0.0064453594,0.0062886477,-0.0023115855,-0.0048098974,-0.006494034,-0.0035532285,-0.0064735934,-0.004501421,0.0042354763,0.0021515768,0.004271535,-0.0020218547,-0.0055091176,-0.0004688725,-0.0017050002,-0.005634589,-0.004225906,0.0028217603,0.0046744347,-0.002571838,-0.006599752,-0.0021359734,0.004501883,-0.0007799901,0.0036864765,0.0006484259,-0.0027340334,0.0008729361,0.0026341751,-0.0064684153,0.0026521254,-0.0032164324,0.002043888,0.004389342,0.0066744853,0.0021175202,0.0005460717,-0.0036499389,0.006302841,0.0015097223,-0.0031199288,0.004075464,0.004210001,-0.0024994612,-0.00516499,-0.0013547204,-0.0057351366,0.002115341,-0.0009612907,-0.0004776623,0.000253601,-0.00056174025,0.002666587,-0.0006285738,-0.0072649997,0.0036956705,-0.0020052865,0.004968092,-0.0013405494,0.0077672936,-8.3504245e-05,0.000469679,-0.0074608065,-0.004465608,0.005790189,-0.0036711246,0.005973745,0.0044123195,0.0059067067,0.0035281945,-0.0053126942,3.6396086e-06,-0.00040793605,-0.0028801877,-0.0069709755,0.004468076,0.00044992566,-0.0020654257,-0.0011735149,0.0069955103,0.005496066,0.0016428139,-0.0016364604,-0.0061250236,0.00097412616,-0.006889643,0.0008354001,0.004905099,0.0077044778,-0.0037405957,-0.0030937921,-0.00020102598,-0.0009302106,0.0052861907,0.0018442534,0.0062869564,-0.0022177082,0.001812851,-0.0051601473,0.0003117472,0.0027713832,-0.0069998894,-0.0060892273,0.005516803,-0.006645577,0.00473026,0.0015016478,0.0004998278,-0.0061391927,-0.00055527873,0.0053454395,0.0029748175,0.00059477426,-0.005286636,-0.0057658292,-0.004181808,-0.0019404199,0.0042958,-0.0023499522,-0.00046607107
miRNA_484,0.29245216,-0.006362562,0.42440486,0.30373266,0.60545766,0.01857379,-0.1660628,-0.16891415,0.1888353,0.20183745,0.36732802,-0.45190594,-0.047287293,-0.10909826,0.5265773,0.385366,-0.21361318,0.49995676,-0.008644814,-0.10541651,-0.0027662744,-0.18833055,-0.14478432,0.49373668,-0.35077867,0.5364076,0.40382078,0.21402073,0.25338343,-0.52987266,-0.8554981,0.10579879,0.033096135,0.26145607,0.17401627,-0.33168128,-0.08320286,-0.10795434,0.044729397,-0.32950205,0.12846589,0.16935387,-0.27280104,-0.59983015,-0.5150701,-0.06980532,0.124100514,0.041859675,0.48169824,0.06835894,0.0967474,0.05608197,-0.35039675,-0.32499942,0.19681542,-0.3986248,-0.16077748,-0.43817297,-0.1313453,0.3120573,0.06113674,-0.23157792,-0.48509675,-0.36530632,-0.081649184,0.095039904,-0.05024457,0.23392165,-0.20489977,-0.21935211,0.21200438,-0.14503956,-0.14944127,0.104816355,0.16249198,0.016885066,-0.6868761,-0.40554127,0.123783514,0.048845943,-0.056606073,0.43275228,0.03544591,-0.25594532,0.7018122,-0.13133523,0.57685804,0.6480338,-0.07409347,0.09376507,0.17108408,-0.41467953,0.10795204,-0.6208318,-0.48128635,-0.40912193,0.39868534,-0.60661775,0.19874917,0.2809731,0.311708,-0.12419913,-0.31177634,-0.16977397,-0.01645278,0.2871259,-0.028878933,0.5798256,0.25483805,-0.07438247,0.1315692,0.19986136,-0.378719,0.48935556,0.17069373,0.5508621,-0.20287874,0.3206765,-0.51769257,-0.09899388,0.1960377,-0.4627124,0.38311327,0.5965223,-0.013799394,0.09373509,-0.50485754,-0.012157747
miRNA_485,-0.1584228,-0.30407673,0.38103122,-0.03838053,0.27383655,0.07867602,0.24280868,-0.28103396,0.1609397,0.74139553,-0.12557058,-0.26348978,-0.3414526,-0.102501206,-0.4106899,0.21583019,0.15545642,-0.0067343414,0.2830074,0.45922205,-0.17231199,0.32090542,-0.21429603,-0.23157749,0.15202491,-0.042005174,1.2408723,-0.02230644,0.00023951179,0.113254294,-0.33815137,-0.02320384,0.5287969,0.17021301,0.4216232,0.27380112,0.04149979,0.09615122,-0.058222897,-0.44262615,-0.31565654,0.19684324,-0.2938304,0.30867776,0.68126506,0.06447191,-0.42017093,-0.13555616,-0.18187183,0.071043186,0.08429853,0.027729334,-0.09608441,0.3490611,-0.24062048,-0.34465268,-0.15777215,0.29645762,-0.18495844,-0.49024045,-0.42578793,0.061975226,-0.15040134,-0.8246368,-0.046600215,-0.39183116,0.49452412,0.21401873,0.32575527,0.2619764,0.27162796,0.009514981,0.12083589,0.072706744,-0.00018837431,0.43488118,0.59605086,-0.16833495,0.5221704,-0.10017095,-0.5416449,-0.46196565,-0.275715,-0.16963999,-0.13326193,0.2708383,-0.08272035,0.26946917,-0.80391794,-0.015474093,-0.19193514,0.009840987,0.009234153,0.10691397,-0.24051292,0.05368034,-0.5521889,-0.22727369,-0.0142097,-0.34343874,-0.6229387,0.45807865,0.13480267,-0.10690496,-0.34190628,0.6900552,-0.40281853,-0.047849607,0.07452259,-0.2472848,0.25656027,0.24185772,-0.2971348,-0.035024125,-0.1727809,-0.23680754,-0.09425048,0.10279321,-0.53835714,0.040270455,-0.025113976,0.22674103,0.39396903,-0.1902238,0.33514974,0.20654808,-0.46784222,0.052294217
miRNA_486,-0.002545789,-0.002545042,-0.0029433314,-0.0044241287,-0.001828393,0.0013103969,0.007397935,0.0020481031,0.00027373433,-0.00020860322,0.00224342,0.0035410933,0.007452313,0.001853371,-0.0032281708,0.0037564933,-0.0017844755,-0.001566926,-0.0012548957,0.0032219049,0.007057281,0.001056036,-0.007058602,0.0003661029,0.007753413,0.0050038192,0.0014825817,-0.007209519,0.0023238864,0.0027559903,0.0029604174,0.0058335382,-0.0024878047,0.001506934,0.0012727752,-0.0074191857,0.005305089,0.002460882,-0.007322848,0.0007209033,-0.00021697395,0.0015584864,0.0053963214,-0.0063382927,0.007123327,-0.0025911517,-0.00539943,-0.006949041,-0.004938619,0.0065001547,-0.002473453,-0.0062032547,-0.0042904336,-0.004356507,9.7990036e-05,-0.0069897436,0.0025869403,0.0059285983,-0.0045115873,-0.005670756,-0.005296752,-0.0032893382,0.0067317057,0.00083762594,0.005072059,-0.0052642897,-0.0072022714,0.006999122,-0.006967237,0.007186614,-0.006105082,0.005772777,-0.0030856803,-0.0056933872,-0.001536496,-0.002138259,-0.0025713816,-0.0037573762,-0.0055885427,-0.006169105,0.0032322872,-0.0066234134,-0.004124798,-0.0005557835,-0.003372226,-0.0005040858,-0.0056590084,-0.0030593313,-0.005876839,0.0010126699,0.0036856104,0.007493643,0.00028516725,-0.0013445634,0.004450254,7.237308e-05,0.0075459518,0.0007380955,-0.0069784783,-0.0010924656,0.004978087,-0.006879762,0.00569807,-0.0017366707,-0.0028728638,-0.007332163,-0.0022777151,-0.0021615997,0.003900215,-0.0010002386,-0.00605827,0.0009250548,0.0040541496,0.006125182,-0.004351424,0.002299592,-0.0036203153,0.0026955977,0.0038950033,0.0038036928,-0.002717603,-0.0013660416,0.0030221324,-0.0077110045,-0.0036469903,0.00046808086,0.0018562041,0.00038855523
miRNA_487,0.0041282773,-0.004421886,0.0008416157,0.0052163936,0.0046848375,0.0072119627,-0.0037191305,0.007643193,0.00024316087,-0.00073400326,-0.0008136183,-0.0038738418,0.0005627945,-0.0058840904,0.0043909475,-0.0012038406,-0.002468001,-0.0064541157,-0.004595006,-0.0029329788,-0.0041460637,0.0017796215,-0.0030798987,-0.007087538,0.0036749113,-2.2770837e-05,-0.0014488697,-0.0015737507,-0.0069794357,-0.00069621764,-0.0062159207,-0.0036953092,0.0064500496,0.0073694456,-0.002000209,0.0011459235,-0.0009678807,0.00040243007,-0.0014605317,-0.0076153316,0.004266003,0.0051999,-0.003405625,-0.0067628883,-0.0033497103,-0.00058871694,0.007780023,-0.005289601,0.0034016613,0.003776839,0.00036915764,0.0015503429,-0.0068258606,-0.006748896,0.0045217387,-0.0038059633,-0.003431119,-0.003915172,0.0051820315,0.0034764204,0.003849797,0.0057367217,-0.002539171,0.0059847683,-0.00079393946,0.004442118,0.0044049174,-0.0010123719,0.00022917986,-0.006932322,0.00090380386,0.0071382932,0.0061349925,-0.0023009982,0.0073994882,-0.007801272,-0.0041587315,-0.00087933056,-0.0027223155,0.00026343577,0.00303711,0.0018127188,0.0077120773,-0.0074084196,-0.0040308423,-0.0034218952,-0.0019435473,0.0037494022,0.007585127,0.002080923,-0.0030635446,-0.005470939,0.0055403765,0.0070731286,-0.0013657268,0.0050816536,0.00609711,-0.0052263886,0.002903236,0.006948769,0.0069061723,0.005150862,0.0006642211,0.0019321851,0.0033858754,0.0012827106,-0.0015405994,-0.00082194805,-0.0024813917,-0.006841205,0.0046390053,-0.004493328,0.005421981,0.005634399,-0.0066120755,-0.00633505,0.004373191,0.0011950396,-0.0030782,-0.0005922243,0.002101006,0.0051863417,-0.007684376,-0.0066217873,-0.006318569,0.00039356388,-0.0067360774,-0.0016961452
miRNA_488,-0.0022447947,0.0012951568,-0.0014404822,-0.00096274726,0.0026721042,-0.00209333,0.0061812494,0.0076032653,0.0037812889,-0.0062212646,-0.0013004821,-0.0002480708,-0.0026721638,-0.003869515,0.0022611376,0.005035257,-0.00058723986,0.0011421647,0.0011856947,0.00069574825,0.004692167,0.001796227,-0.0044034347,0.0040601417,-0.0016109776,-0.00022595376,0.0040252935,0.0015762579,0.0073820036,-0.006430492,0.0046475157,-0.0067302343,-0.0016779061,0.003857769,-0.0030554794,-0.004865065,-0.007206792,-0.0066274647,0.0024098326,1.7268583e-05,-0.0051420107,0.0013557952,-0.00036583655,0.0049702153,0.0012474805,-0.0050320774,0.0011016782,0.0018004682,0.006488437,-0.00021401607,-0.0023136977,-0.00018809922,-0.0021980219,-9.1990456e-05,-0.00033157505,0.003306726,-0.00625808,-0.0012199432,0.0054756235,-0.00659246,0.0009139702,-0.0076040365,-0.0067526028,-0.005393978,-0.0055481363,-0.005300237,0.0026885252,0.0055908132,0.007656947,0.0009264238,-0.0026712194,0.0014842879,-0.005812831,-0.0037531815,0.005938502,0.0006585587,-0.0019445848,0.0018192977,9.686686e-05,-0.002779549,0.007081639,0.0011714324,-0.005542798,-0.004025962,-0.003203027,-0.0076236427,-0.0073264,-0.006403176,-0.005684914,0.0044543445,0.0047689024,-0.0037448406,0.006649984,0.004735876,0.002166042,0.00621281,-0.0031388775,-0.0032434873,-0.0056941025,-0.003817778,-0.0040284116,-0.0067985225,0.0011522472,0.0039033387,0.0071867295,-0.0040200315,0.0015718471,-0.0034856796,0.0006323401,-0.0025943704,0.0009404514,-0.0022943877,0.0022739936,-0.0012170654,-0.0011258759,-0.004289873,-0.0064367354,-0.0022320654,-0.0078038163,-0.0072115846,0.0009305645,0.0005123038,0.0067888703,-0.0046836995,0.0017940719,0.0022568833,-0.0034471527,-0.007069111
miRNA_489,0.0051996578,-0.0062896833,0.004224265,-0.006730335,0.005838994,-9.761006e-05,-0.0006727427,-0.0016756114,0.007199798,0.00061085634,0.0069707073,0.0032500643,0.0076864306,-0.0039611645,0.0071790013,-0.0050788354,0.002020618,-0.002160268,0.0067239087,0.003358828,-0.0007139202,-0.00035451166,-0.007664833,-0.0046535227,-9.6229836e-05,0.0033428576,0.0046371464,0.0036947988,-0.0037225839,0.0053074975,0.00092209876,0.0017401744,-0.0016319714,0.0048176795,0.00221763,-0.0012741908,-0.0020586178,-0.00081221946,0.003011629,-0.00014864281,-0.003525611,-0.00291433,0.0031991433,-0.0024505183,-0.0012764074,0.004902905,-0.00418338,-0.006716162,-0.004978286,-0.0028314106,-0.0041642934,-0.0072382465,-0.0051727053,-0.0019511227,-0.0013316683,-0.006257357,0.005060168,-0.006728381,-0.006492028,-0.0075975806,0.0025810394,0.00063935295,-0.0061883423,0.004081344,0.0044175535,-0.0036914889,-0.0009194538,0.006817203,0.0015637986,0.007448718,0.0041590966,-0.00077051297,0.0036370084,0.0015066881,-5.760789e-05,-0.005902266,0.0010534562,-0.0059723128,-0.0046165064,-0.0076994356,0.0067521706,0.0015535615,-0.0022278558,-0.0066889524,0.0068327896,-0.0006372053,0.0014651641,-0.0013295803,-0.0052001122,-0.0042950865,-0.003668297,0.0027204864,-0.0032952968,0.006664548,0.0065424293,0.0057358835,0.005736228,0.00097548217,-0.0027221125,0.00014745258,-0.005356023,-0.0035606474,-0.0005621016,0.00024373084,-0.007352123,-0.00056873634,-0.005249424,0.0014582332,-0.0041592754,0.002266083,-0.00045280159,0.0029524993,0.0019498896,0.0010798965,0.005639868,-0.007353876,0.007787667,0.0023187716,0.0015893001,-0.0054403767,0.0035507213,-0.0012688972,0.0063614827,-0.0019400399,0.0077541843,0.0030909963,0.0002472233,0.00043901056
miRNA_490,0.0012686234,0.0070200004,1.5286729e-05,-0.0061562825,0.006520059,-0.0051903743,-0.0034346543,0.0036250316,-0.005995095,0.0014056526,0.0075313617,0.0007749554,-0.006287575,-0.0039010216,0.004366787,0.005946927,-0.0039453115,0.0004433859,0.0023008455,0.00066333264,0.003676571,-0.0007343553,0.004673373,0.0024787374,0.0013913866,0.005244851,0.00011416525,0.0016097259,-0.005740091,-0.004041791,0.005717663,-0.006621439,-0.0072092973,0.0069790315,0.004643634,-0.005025871,0.0072837137,0.004957296,0.0011497773,-0.0018791128,-0.006585423,-0.006487943,-0.002313789,0.004309226,-0.0032324325,-0.0048266184,0.00039448403,-0.0017786659,-0.0067505073,-0.0007901136,-0.007369356,-0.0017563626,-0.0013391674,0.00028696284,0.00052624196,0.007624563,0.0042920634,-0.00051297806,0.0007172916,-0.0011837278,0.00038364902,-0.0045798626,-0.003682429,0.005501043,0.00018535927,0.0062232204,0.003258776,0.0045720506,-0.0075425636,-0.0068447012,-0.006119944,0.0046278965,-0.0004987903,0.004071623,0.006107373,-0.0074771103,0.0067539793,-0.00090015866,0.0044097397,-0.0027512182,0.0012492128,-0.0050854385,-0.004503917,-0.0003200192,-0.00646561,0.004525814,-0.007711496,0.0006712191,-0.001313109,0.0039990153,0.0051417444,0.0069382656,-0.0048677716,0.0056684054,-0.003317332,9.616651e-05,0.0042509846,0.00022139959,0.004038496,-0.001067983,0.00651541,-0.003548041,-0.0027118307,0.004922105,-0.0053201783,0.0039484873,-0.0060690437,-0.0008813776,-0.007140152,-0.007218847,0.0076057445,-0.0013379268,-0.0010800529,-0.0062863417,-0.00034238026,0.0005917512,-0.0076012183,0.0014667101,0.0011928957,-0.0028580297,-0.0058783796,-0.0050159562,0.004774153,-0.0069519207,-0.0052936133,0.0013902597,0.0033068731,-0.0032728687
miRNA_491,0.0061560757,0.0046013873,-0.0027973205,-0.0034863409,0.00012253784,-0.0013218503,-0.00247081,-0.0030590054,0.004781207,-0.00463791,-0.0049453974,-0.0024304017,-0.0069921836,-0.004264623,-0.001175832,-0.0048892014,-0.006281305,0.00036793202,-0.0038089585,0.0027501471,0.0077094436,-0.0052805394,-0.0056546256,0.0059945676,0.0013663247,-0.0050418694,0.00025067478,0.0033448562,-0.0051367357,-0.0061674453,0.003926836,0.0038359277,-0.0057327114,-0.00078726746,0.00050993636,-0.0014443211,0.007563537,-0.0021713693,-0.006259082,-0.0074740667,0.003662305,-0.0055922475,-0.0066706073,5.4568052e-05,0.0073881224,0.000673132,-0.007592857,0.0059980173,0.007530108,0.0005453378,-0.0018757153,0.005892966,0.0012110826,0.0068169218,-0.0035886671,0.005529655,-0.007525351,0.00376774,-0.0043675397,-0.0020797122,-0.0025286395,-0.0048527997,0.004429167,-0.0010486674,-0.0064235646,0.0057315007,0.0022517815,-0.005806394,0.0045406017,0.0014913455,0.004384326,-0.0020919666,-0.006789865,0.005171219,-0.00030124933,0.00022748858,-0.004585048,-0.0005627349,0.0044252463,0.006752098,-0.0040116925,-0.005948117,0.0045937654,-0.0022662692,-0.0003466811,0.0004456155,0.0055925865,0.00013898872,-0.0002625808,0.006445391,0.005801594,-0.007432174,-0.0051204357,-0.003915265,8.864142e-05,-0.0029247832,-0.0019250251,0.0036103465,-0.0064107385,-0.0026991833,0.002203185,0.0016609728,0.00408544,-0.0030559786,-0.0032237303,0.0058880392,0.0022097714,0.007108161,0.006948691,-0.007427886,-0.0028557982,0.00197592,-0.004758563,-0.0044557527,-0.0073117185,-0.00436946,-0.007680349,0.00034948997,0.004048744,-0.0074228365,-0.0045311395,-0.0028601978,0.0017391257,-0.006542273,0.00459869,-0.0028181318,-0.003337277,-0.0067959763
miRNA_492,-0.0017644167,0.007283317,0.0049565416,-0.0073166955,-0.0006789416,0.0011120681,0.0048902575,0.0046614073,0.0033664517,0.003708005,-0.0022149906,0.0064168945,0.0021362714,-0.0013133567,0.0061382577,-0.0046492927,0.00048304722,0.004102029,0.00087525323,0.002566995,0.0011066701,0.001028223,0.0023104567,-0.005824074,0.00016616285,-0.0020329505,0.0018740892,-0.0009799339,-0.0068033375,0.0022728872,-0.0039980933,0.003047565,-0.005313525,-0.002399819,0.0010071769,-0.007016532,0.005172316,0.005770864,-0.0009724833,0.001547385,-0.0060813613,-0.0043623857,-0.003531469,0.006484447,0.004244704,-0.0052830614,0.0051474366,-0.00506136,0.0016637947,-0.006881723,-0.0062395874,-0.004131766,-0.003859643,-0.00013869256,0.00024724752,-0.0039305184,0.0016337726,-0.004778318,-0.00021206588,0.007110363,-0.006465789,-0.00719261,0.003408203,0.0025625285,0.004617827,0.0063115545,0.0057324246,0.0038874093,0.0020917729,-0.00057479553,0.0009391811,-0.0010038577,-0.0023797136,7.4800104e-05,0.0060097966,0.002765257,0.0069076978,0.0040836018,0.0057688523,-0.0016191173,-0.0015814677,-0.005623428,-0.0007404778,0.0032840408,0.007204883,-0.0047822725,-0.0010484066,0.0022038836,-0.007074397,-0.0056957565,0.0065838266,0.0027019586,0.0045570526,-0.005681718,-0.007725358,0.0024270657,-0.004029,-0.0063302554,0.0022534393,0.0059865043,0.0067499634,0.0075434,0.003535075,3.7850812e-05,-0.007176848,0.0026981086,0.0007551536,-0.0006237719,-0.0049048252,0.0034479722,-0.0063919052,-0.0027434882,0.004526561,0.0016543586,-0.0036956556,0.0058072098,-0.006911665,-0.00068564154,0.00052342564,0.0045093633,0.0031985212,-0.0007663332,0.007254733,0.0043023955,0.0017830078,0.007282082,-0.0074918494,-0.004619442
miRNA_493,-0.0073585548,-0.003743168,8.38805e-05,-0.0060408283,-0.0073954035,0.0009104237,0.0021320265,-0.0015328526,0.004979061,-0.00450211,-0.0041218325,-0.0019462667,-0.0075944923,0.0015843511,-0.0076704007,-0.001627868,-0.0059579425,0.00024940446,-0.0009679515,-0.0059306994,-0.005190436,-0.007364303,0.0057405345,-0.0039626453,-0.0027070828,0.00024362095,-0.0027492102,-0.0063134357,0.005182933,-0.0024615414,0.00025783665,0.0010500886,0.004986033,0.003609486,0.0027524717,-0.0017529409,0.007622434,-0.0055015814,0.00010210276,-0.0042492785,0.00388062,0.006859524,-0.0022737533,0.0057649966,0.0004045628,-0.0022877548,0.0048221443,-0.0033563506,-0.003007885,0.007122863,0.0019625109,0.006309744,-0.00040052645,-0.0034382343,-0.0054075196,-0.002242379,0.006804606,0.00021702051,-0.004585866,-0.0010719895,0.00047691166,0.0065692402,0.0026595052,0.0027505066,-0.0028025862,0.0024843216,-0.0047783777,0.0066875704,0.000451874,0.0050341133,0.0068702567,-0.006742671,-0.0056285374,0.0010942984,-0.004610326,0.0059367865,-0.0032615662,0.0074343476,0.0045265276,0.0050524697,0.0072292946,-0.0032742321,0.0037856102,-0.0042037535,0.0016811155,0.007710509,0.007696986,0.0057317503,0.002592735,-0.0056351107,0.004773941,-0.0006209165,0.007316269,-0.0052359924,0.007456623,-0.0014467444,0.0077921283,-0.0051774923,-0.0013696328,0.005204061,-0.005040465,-0.00046817958,-0.006269349,0.007768167,-0.0013593081,-0.0052574147,0.0027309395,0.0071553085,-0.005097132,-0.0013936497,-0.007160114,-0.0044664424,0.0007105209,0.0028201025,0.006018771,0.007221883,0.0072646793,0.0014152564,0.006081961,0.007686099,0.00077951327,0.007187903,0.005531607,0.0026201792,-0.00269112,-0.007632185,-0.0049328636,-0.0031696614
miRNA_494,0.0019325577,-0.0021279883,0.0050444882,-0.0072339047,0.0039896592,0.000503812,0.004184749,-0.004491303,0.00013423339,0.0077778846,0.0066609625,-0.0077634472,-0.0011863057,0.00034525804,-0.00062569976,0.0063246842,-0.0050519276,-0.007452311,-0.005986113,-0.0041223243,0.005257381,0.004025394,0.0052589774,-0.0036695004,-0.0006348714,-0.003877446,-0.0032749828,-0.006520778,0.0025033392,-0.001151653,0.0017200075,0.002490962,0.007806238,0.006824497,0.0025659744,0.0021711662,0.0027126689,-0.00017770566,-0.0053652376,-0.00017645583,-0.0068355165,0.0021270048,0.0008983277,0.0062936563,-0.0031716488,-0.0073231403,0.0073861293,-0.0016877633,0.002881974,-0.0048801266,0.002594702,-0.00088902004,-0.00743434,-0.00035764463,0.0031598527,-0.0048893113,-0.0072973557,0.0014097616,-0.007283367,-0.0059918836,0.0014531445,0.005707767,-0.0035323314,0.005502794,0.0014665257,0.0010611676,0.007598443,0.0027238242,0.0025521982,-0.0066711716,0.0019157976,-0.00037927926,-0.0041791946,-0.0059543904,0.0036833454,-0.006497875,0.0036621727,-0.007176632,0.007730866,-0.006905075,0.004874345,-0.0005618129,-0.004321322,0.005768027,0.002181083,-0.0028633717,-0.0018950552,-0.0004661251,-0.0019403752,0.00018255413,0.0056337435,-0.0021114275,-0.0054275803,-0.001839824,0.001910625,0.002808055,-0.0050375275,0.0063608754,-0.0051895473,-0.0066520665,0.0039293654,-0.0061971787,0.0020475816,-0.002344137,-0.006812604,0.004856121,-0.006751694,-6.65877e-05,0.0026845187,-0.005355226,0.001432525,0.00053027645,-0.0025413614,9.268336e-05,0.006284602,-0.001657201,5.5160373e-05,0.0022681132,0.0044076685,0.0030116532,0.0013298094,-0.0044890568,-0.0058419835,0.0037409011,0.0062360186,0.006677687,-0.0056357644,0.0054912157
miRNA_495,0.5190226,-0.36409813,-0.13524747,0.24630983,0.23003918,-0.13441825,0.19975363,0.039676428,0.25285763,-0.28261572,0.08270831,-0.06319827,0.06481079,-0.33992097,-0.27440473,-0.0014671508,0.07239965,0.5377687,-0.03159327,-0.13792783,0.11433213,0.5870539,0.11396325,0.41421375,-0.05296369,0.2988069,-0.062700585,0.69891304,0.14405642,-0.051440243,-0.018902639,-0.18552725,0.36269695,0.33898714,0.058542844,-0.09773627,-0.21297386,-0.14970064,0.06734504,-0.3727671,-0.96927893,-0.63875747,0.39577484,-0.28219265,0.35511628,0.19442047,-0.036472183,0.08388655,-0.035824854,0.09513632,-0.043722574,-0.22391687,-0.15563947,-0.28616965,-0.6258093,-0.22663768,0.33201736,-0.34083006,-0.28119823,-0.06650769,-0.40624294,-0.20803499,-0.14594766,-0.45552868,0.039501015,-0.11663849,-0.061915867,0.057970166,0.072697885,0.045267425,0.049531206,0.37627035,-0.32992786,-0.42846787,0.12772225,0.40731022,0.1566531,0.27386466,-0.26486734,-0.4800159,0.8680171,-0.62677556,0.4147948,0.25872913,-0.1321776,0.25430372,-0.0089062145,-0.060491063,-0.24936496,-0.13195887,-0.36301214,-0.06728218,0.30277577,-0.14275678,0.6532592,0.014604259,0.18448456,-0.5155165,-0.04176643,-0.3990894,-0.08247775,-0.21186204,0.22801587,0.210722,-0.23154351,-0.011411219,-0.008233023,-0.026322177,0.0024897254,0.0266553,0.16912775,-0.22518834,0.18927124,-0.2871824,-0.18513274,0.09370237,0.34010231,0.23646286,-0.6513409,0.03193527,-0.743257,0.16162762,0.11946257,-0.06306378,0.0027798081,0.12474157,-0.43934137,0.30567348
miRNA_496,-0.0021722298,0.0055918284,-0.0078121126,-0.005737964,0.0024188887,-0.0048186034,0.003442062,-0.0016996749,0.0005147606,-0.0034315456,-0.0041533783,0.00087449886,0.0055602435,-0.007498922,0.007568462,-0.0076460466,-0.0014680624,-0.005307574,0.00086247735,-0.0059574563,-0.006756479,2.9422343e-05,-0.0031218156,-0.007504251,0.006622497,0.005883269,0.003623521,-0.0013848357,-0.003514463,-0.005036343,-0.0070307422,0.0016745459,-0.005173674,0.0038909968,-0.006398348,-0.0036540348,-0.0031728614,-0.0034406073,0.00068728253,0.006988287,0.00023939274,-0.0064040795,-0.0023364201,-0.0064672157,-0.0056579895,0.007319888,-0.00041818433,-0.0071066655,-0.002700854,0.005465109,0.0048150774,0.0041123834,-0.006835373,-0.0018116217,0.0006090719,-0.0049445573,-0.0023838915,-0.0013377499,0.004061971,-0.0024198089,0.0040982272,0.0071572065,-0.0057748836,-0.0062740147,-0.0005607642,-0.0069777295,-0.0052313656,-0.0023587774,-0.0043971594,0.003424691,0.007762946,0.0055523943,-0.0032280888,-0.005102882,-0.0046228804,0.0063464325,-0.0060944334,-0.007094279,-0.0035765246,-0.0015123095,0.00025248528,-0.007105645,-0.0037988704,-0.0009395499,0.0072095133,-0.0028265975,-0.0039276853,0.001089504,0.0030966904,0.0002453681,-0.0076079853,-0.0025813263,0.002034923,-0.0057768114,-0.002176473,0.0042141695,-0.0067791566,-0.0005830694,0.00032671914,-0.0011961162,0.005800521,-0.0020573419,0.0069905613,-0.0072177537,0.0016980153,0.00042410567,0.0028889254,0.00072989985,-0.0030063428,-0.006429989,0.0029412042,0.0074445307,-0.0040811375,0.0032701362,0.007110538,-0.0009982958,0.0064184815,-0.0016089678,-0.0035291146,-0.005084427,0.003315894,-0.006893171,-0.003134638,-0.00026347674,0.0012810379,0.0021583214,-0.00044680387,-0.0030257273
