,Dimension_0,Dimension_1,Dimension_2,Dimension_3,Dimension_4,Dimension_5,Dimension_6,Dimension_7,Dimension_8,Dimension_9,Dimension_10,Dimension_11,Dimension_12,Dimension_13,Dimension_14,Dimension_15,Dimension_16,Dimension_17,Dimension_18,Dimension_19,Dimension_20,Dimension_21,Dimension_22,Dimension_23,Dimension_24,Dimension_25,Dimension_26,Dimension_27,Dimension_28,Dimension_29,Dimension_30,Dimension_31,Dimension_32,Dimension_33,Dimension_34,Dimension_35,Dimension_36,Dimension_37,Dimension_38,Dimension_39,Dimension_40,Dimension_41,Dimension_42,Dimension_43,Dimension_44,Dimension_45,Dimension_46,Dimension_47,Dimension_48,Dimension_49,Dimension_50,Dimension_51,Dimension_52,Dimension_53,Dimension_54,Dimension_55,Dimension_56,Dimension_57,Dimension_58,Dimension_59,Dimension_60,Dimension_61,Dimension_62,Dimension_63,Dimension_64,Dimension_65,Dimension_66,Dimension_67,Dimension_68,Dimension_69,Dimension_70,Dimension_71,Dimension_72,Dimension_73,Dimension_74,Dimension_75,Dimension_76,Dimension_77,Dimension_78,Dimension_79,Dimension_80,Dimension_81,Dimension_82,Dimension_83,Dimension_84,Dimension_85,Dimension_86,Dimension_87,Dimension_88,Dimension_89,Dimension_90,Dimension_91,Dimension_92,Dimension_93,Dimension_94,Dimension_95,Dimension_96,Dimension_97,Dimension_98,Dimension_99,Dimension_100,Dimension_101,Dimension_102,Dimension_103,Dimension_104,Dimension_105,Dimension_106,Dimension_107,Dimension_108,Dimension_109,Dimension_110,Dimension_111,Dimension_112,Dimension_113,Dimension_114,Dimension_115,Dimension_116,Dimension_117,Dimension_118,Dimension_119,Dimension_120,Dimension_121,Dimension_122,Dimension_123,Dimension_124,Dimension_125,Dimension_126,Dimension_127
miRNA_517,0.18390101,-0.112968825,0.012891949,0.13979475,0.24672435,-0.11098571,0.06022145,0.27661562,0.003613842,0.09540078,-0.10103158,0.105689175,0.055267204,-0.15085486,-0.018904703,0.39013383,-0.08457474,0.26249233,-0.030531159,0.14335606,0.1661067,0.042383067,-0.0017839497,-0.31025457,-0.034631588,-0.060400374,-0.22790164,-0.1807636,-0.2779857,0.07995841,-0.028293908,-0.10063996,-0.025801837,0.043665048,-0.17376919,0.09022877,0.12111636,-0.23483388,-0.03026461,0.18599828,0.08719516,0.16595916,-0.16416721,-0.11272012,0.108795546,-0.17831367,-0.08431147,-0.012061314,0.027481535,-0.018532531,0.1372911,0.12946278,0.3558111,0.10235674,-0.34427172,-0.031134425,0.281641,-0.078095645,0.060749073,0.020274991,-0.24564826,0.00038885622,0.042789634,-0.03001931,0.073632635,-0.13654992,0.280568,-0.041717015,-0.003101646,-0.039635286,0.15534857,-0.30606297,-0.14573148,-0.08337538,0.17732586,-0.070201434,-0.2523746,0.031185804,-0.27020594,0.3684034,0.05911505,0.061903562,-0.15018377,0.40196303,0.113414876,0.025519868,-0.02664029,0.21089071,0.25166908,-0.020658616,0.054549135,0.042231333,0.23065826,0.027632607,-0.08987799,0.10050911,0.022561602,-0.33824465,0.060740415,-0.22486931,0.16268875,0.03259549,-0.10683514,0.0804183,0.04820846,0.04456841,0.22549425,-0.049209874,0.10857749,-0.07910016,0.059699904,-0.026649276,-0.05004884,-0.17438227,-0.05824904,-0.077142105,0.071501814,0.13820507,-0.047052495,0.22300918,0.13457981,-0.039965548,-0.11934713,-0.02058853,-0.09406162,-0.19777732,-0.040006313,-0.062004585
miRNA_518,-0.033616595,-0.21941566,0.2642408,-0.051354863,-0.1653079,-0.028761275,0.21940579,0.044529498,0.21572162,0.15980339,0.22109522,0.3363012,-0.26824555,-0.11789029,-0.29118377,0.17253798,0.046823222,-0.16126285,-0.13385423,0.3829185,-0.032049164,0.26989374,-0.3050823,-0.2353912,-0.11883149,0.06746326,-0.124311596,0.045367867,0.1645176,0.21275075,-0.3949946,0.011758956,-0.27442327,0.055573866,-0.103703395,0.1023984,0.15597045,0.18224032,-0.18031745,-0.10748668,0.34382784,0.27256566,-0.102906145,0.008753508,-0.036246326,0.356024,0.10704333,-0.15324444,-0.0049740267,0.18076539,-0.044835135,-0.25645825,0.28748834,0.18721242,-0.031440653,-0.04961309,0.052819334,-0.253502,-0.12700465,0.061488837,-0.05752591,-0.26850945,-0.41809958,-0.18965983,0.25621656,0.08185517,-0.25140205,0.019859577,-0.10620431,0.19856276,-0.039736718,-0.23038967,0.2284801,-0.23144639,-0.22504005,-0.2682329,-0.3342734,0.013732734,-0.07957613,0.030250212,-0.35620844,0.22329943,0.41053757,0.23175938,0.24805665,0.099934585,0.03444348,0.4389945,-0.029473498,0.42940214,0.025712375,-0.23907386,0.21019228,-0.03451007,0.035268366,-0.24099949,0.135155,0.03705014,-0.04657882,0.040659096,-0.0597088,0.18047556,-0.2678134,0.4668987,0.03722192,0.050274666,0.16579823,-0.09223399,0.032020103,-0.19176258,0.008285373,-0.19507922,-0.18912137,0.2637919,0.2466019,-0.12222421,-0.24666454,-0.27944064,-0.07953799,0.1374018,0.008868607,-0.40975314,-0.12482299,0.14522637,-0.0035010525,-0.03245142,-0.0077340677,-0.17180115
miRNA_519,-0.004303824,0.0044734143,0.006769933,0.004380496,-0.0047858264,0.0041087978,0.0054732375,0.003490448,0.003590107,0.006018158,0.0044384506,-0.005495334,0.007446965,0.0060190726,-0.0016908664,-0.0018653385,-0.0032434799,0.00097547285,-0.007578643,-0.0060790814,-0.0056947134,-0.0011235494,-0.0028209034,-0.0036787558,-0.0034334883,0.006736072,-0.005365582,0.004801521,-0.0013528895,-0.0019899067,0.0029347911,-0.004509907,-0.0016448144,0.0010016225,0.0053868946,-0.0065036416,0.0048515834,-0.0037833545,-0.00050235353,-0.006687928,0.0070624463,-0.0005134158,-0.005857501,-0.004437441,-0.00093342364,0.0052938145,0.0054905675,0.004848076,0.0021649636,0.006404355,0.002568094,0.004401181,-0.006136643,-0.004078474,-0.00015178695,-0.005920846,0.0006141439,-0.0071817394,-0.0009058863,0.0013729632,-0.0048709325,0.0038791448,0.005933646,0.002584733,0.005597355,-0.0009388905,0.0005058665,-0.0057128444,-0.0014563147,0.0043799523,-0.0052220747,-0.0013231486,0.001980938,0.0025150348,0.0012063496,0.006112734,-0.00022460707,-0.0030991863,0.007081477,0.0069779214,-0.0061441697,-0.0044934526,-0.006377183,0.0045516565,0.0050452836,0.004556941,0.0038656238,-0.0062429514,-0.0024294406,-0.0017271657,-0.0056752954,-0.006682085,-0.0067206323,-0.006246472,0.00030681863,-0.0023748688,-0.0059879683,0.00410174,0.0017694216,-0.0004711505,0.0008752085,-0.005930163,0.0072010495,-0.0023945682,-0.006868245,0.006591065,0.007734025,0.006877627,0.0033650957,0.0055431705,0.006758902,-0.0017342698,0.00027615763,0.0029633008,-0.003778832,-5.355105e-06,-0.00063154846,0.0050913654,-0.0036207624,-0.003561154,0.0024512243,-0.0031940807,-0.0019865204,0.007261591,-0.007458927,-0.0037536193,0.004096808,0.0026516505
miRNA_520,0.005347183,0.00052006915,-0.0037066918,-0.0066675786,-0.0017973632,-0.0015210062,-0.00041416474,-0.0027593914,0.007353617,0.0031747539,0.0042448435,-0.007374255,-0.0006065797,-0.005638441,0.0075731874,-0.00059518404,0.0043283887,0.0014673378,-0.007468201,0.0045567676,-0.00026295893,0.0016820561,-0.0055778213,-0.0063526463,0.0009967685,-0.0062707756,-0.005639514,0.0073507577,-0.0002958551,-0.007454494,0.0025785975,-0.0036641955,-0.006544942,0.0039337203,0.006020019,-0.0046286415,0.0010002591,-0.00097539835,0.0002031289,0.006781414,0.0015144534,0.005670773,-0.00014898553,-0.0048138592,-0.0014259387,-0.0035111476,0.0070466883,0.0031138547,0.00224684,-0.0006140303,0.0033571683,-0.0036638808,-0.0043531116,0.0022473428,-0.007435331,0.0005819667,0.0020731613,-0.007499244,-0.003177939,-0.0072422475,0.004932085,0.0035377238,-0.0026599336,-0.003048662,0.0018415302,-0.0009208452,-0.0008513406,0.0078035295,0.007308986,-0.005870007,-0.0036639273,0.0019016806,0.004693102,0.0058762487,0.0018371288,0.0046775006,-0.0046150163,-0.0051816534,-0.006617654,-0.0015618578,0.0062222686,0.005808277,0.003489541,0.0029871184,-0.005713051,0.0066796504,-0.000475524,-0.0071182363,-0.0016127713,-0.004104117,-0.006361278,0.0009161122,-0.00245611,0.0026280973,0.005174339,-0.001911711,0.00015352108,0.005352406,0.00021955557,-0.0024816673,0.006173745,-0.006463768,0.0038003754,-0.0050816685,-0.007529037,-0.006291805,0.0054242276,0.0073334035,0.000110376626,-0.0010550022,-0.0050952435,-0.0035739783,0.0035560317,0.0014675427,-0.001974659,0.0066598076,-0.006388681,0.0017266404,-0.0032154769,-0.0035075098,0.005262533,0.0026182365,0.0066158604,-0.0066694096,0.0059361756,0.0072059426,-0.0028462987,-0.0044355877
miRNA_521,-0.1001248,-0.042618066,0.13889708,-0.012210389,0.117505185,0.04264265,-0.13041984,-0.046689607,-0.034437004,-0.0051085125,0.1235229,0.11665429,-0.3370007,-0.20764205,-0.013973025,-0.045434,0.06156906,-0.1086613,-0.23372261,0.16011333,0.376961,0.04561927,0.020006506,-0.027332457,-0.4307958,0.11415554,-0.1912424,0.4318984,-0.17247665,-0.025182668,-0.1960569,0.2430193,0.037793048,-0.17393264,0.08174103,0.07272912,0.1477109,0.1652604,-0.24628235,-0.057748336,0.081220865,0.08270499,-0.23125143,0.13208626,-0.033549044,0.04755725,-0.15267834,0.034087513,-0.038041018,0.20125602,0.058054768,0.052954413,0.04234013,0.120288245,0.1592115,0.0529252,0.19010694,-0.28569582,-0.15697856,-0.080853514,-0.053069293,0.13025469,0.052892987,-0.29443565,0.15549746,0.052351557,-0.11726253,0.19297704,0.11270603,-0.07131799,-0.10703623,0.04762744,-0.09911812,0.26132622,0.12581737,-0.16700038,-0.21669999,-0.07902186,-0.24926595,0.08109526,-0.086911604,-0.016948711,0.15195046,0.21796744,-0.14956993,0.0921576,0.18114051,0.12776811,-0.15987451,-0.101168245,0.03128057,-0.29552802,0.22878887,-0.16195679,0.37607047,-0.17912047,0.10170946,-0.15634711,-0.21359344,-0.04720041,-0.19108678,0.0026466467,-0.06550467,-0.13029438,0.025829062,-0.035776176,-0.20495272,-0.061305605,0.0010196989,-0.43614465,-0.090621516,-0.23164147,-0.20372085,0.1967272,0.020742647,0.35876998,0.24344438,-0.4449161,-0.05709426,-0.017423917,-0.15311524,-0.3298286,-0.0062263017,-0.1762068,-0.28358698,0.11856542,-0.000350229,0.071101315
miRNA_522,0.007314259,-0.0013598725,-0.0072257128,0.0073179584,0.003831625,-0.0002944041,0.0014876798,-0.0019937325,-0.004042903,-0.0040260293,-0.004234927,0.00024834648,0.004066279,0.0019197799,0.00039376505,-0.0022251178,-0.00060549006,0.000546474,0.0058662016,-0.006630985,0.0011618435,-0.007090101,-0.00374984,-0.0065457504,0.0054088086,0.0033392701,0.006379852,0.0022227,0.006256921,-0.0018121209,-0.0018375292,-0.0034313258,0.00039471313,-0.0070487373,0.0015755929,0.0017429758,-0.0058386717,-0.00067394413,0.0064652674,-0.0013086908,-0.007153174,-0.0073091183,0.0070996135,0.003382489,-0.0029213857,-0.007497944,2.9560179e-05,0.0016070008,0.0021969546,0.0065715723,-0.0071840957,0.0062383953,-0.00017692894,-0.0031359643,0.00044485927,-0.0060534906,0.0014724899,0.0008538645,0.0012264065,-0.0017746091,-0.00037063845,0.0077509303,-0.00028758496,-0.00057295896,-0.0077934004,0.0052465126,0.007780591,0.0009685885,-0.00598838,-0.0021823794,-0.0018297601,0.0005578976,-0.0017198082,0.0068770293,0.00079236925,-0.0005222913,-0.0028917473,0.0019666292,0.0013036579,-0.0011013411,0.0036587194,-0.004561793,0.00059188344,8.911453e-05,0.005516056,0.005421955,-0.006630201,0.0076411944,-0.004453825,-0.0069574863,0.0055355374,0.006338192,0.004672317,0.00039297342,-0.004734015,0.0053373408,0.0049703233,0.0013749376,-0.0017637257,-0.0015672706,-0.0047092885,0.0013095159,0.0071832202,0.0040202476,-0.0075499862,-0.00017509982,-0.0068370905,-0.0011013076,-7.4103475e-05,0.0044208057,0.0001897607,0.0051411577,-0.0062291343,-0.0004348401,0.0011770315,0.0033366252,0.0031894166,0.007111976,-0.0049807373,-0.0050037596,-0.007741252,0.004717868,-0.006100014,0.0035423003,0.0061612837,9.580515e-05,0.0012751762,0.0002532769
miRNA_523,0.16281146,-0.095493756,0.119766355,0.05853028,0.16926074,-0.08112048,-0.014324163,-0.14775784,-0.19091736,0.09296204,0.22018468,0.14957422,-0.2142175,-0.07327888,-0.077866286,0.08844938,0.16526227,0.040921252,-0.16924398,0.102272235,0.22185482,0.063651,0.0028831149,-0.23157994,-0.18480498,0.05498765,-0.019556897,0.2808837,-0.091333255,-0.08472022,-0.084560014,0.19032852,-0.104834214,-0.21461374,0.16477254,-0.066211656,0.35372582,0.17324564,-0.07740103,-0.1216622,-0.22758202,-0.021144904,-0.21839131,0.12185212,0.07326124,0.041518804,-0.16412355,0.17330714,-0.13769744,0.22053625,0.03910711,-0.104687594,-0.07037285,0.18069094,0.051043168,0.1156543,0.13842823,-0.2760232,-0.0148759335,0.075808,-0.019301131,0.052344106,-0.00828132,-0.25053892,0.20921859,-0.06678695,-0.17346022,0.21856864,0.0076958053,-0.20483384,-0.11342506,0.093546346,-0.22194116,0.12156749,0.24487852,-0.1319228,0.055620722,-0.01111188,-0.12252454,-0.032036465,0.05625452,0.14251792,0.072179474,0.14723822,-0.09142929,0.17229371,0.306477,0.04132577,0.11930713,0.19075291,0.3115969,-0.20345014,-0.008543004,-0.04952274,0.24937472,0.026078742,-0.10258138,-0.18856417,-0.18854225,0.26104778,-0.25931734,-0.019104537,-0.116904385,-0.011541535,0.20782599,0.034808844,-0.17573155,-0.022854103,0.117144965,-0.30903494,-0.31046125,-0.029521363,-0.02955444,-0.07979826,-0.017206203,0.21373685,0.13619931,-0.2552408,-0.016838817,0.16589235,-0.31884423,-0.18483946,-0.13273409,-0.111178495,-0.12882464,0.11604357,-0.1274864,-0.08298486
miRNA_524,0.06303942,0.107473254,0.07730828,-0.02603428,0.316578,-0.38614774,0.25059748,0.24476917,0.027518712,0.0969488,0.024632486,0.013905169,0.12054574,-0.31531143,0.0992712,-0.09217445,-0.10737587,0.22805364,0.01218791,0.046772953,0.1564206,-0.07591173,0.044903908,-0.21415292,-0.082696505,0.111062095,-0.25825134,0.18705264,0.06273673,-0.20525259,0.037872165,0.15205671,-0.15692578,0.10699515,-0.046180055,0.045985363,0.3022516,0.048043028,0.05141689,-0.006190896,0.0068589034,0.14128058,0.005360366,-0.007533776,0.17043151,0.07094721,-0.10782745,0.0688823,0.12502594,0.11293185,0.12788934,0.10681056,-0.18550783,0.33088064,-0.092054814,-0.10463693,0.12595105,-0.20115902,-0.004884504,-0.2239631,-0.28499514,-0.025288917,0.0917439,-0.096963316,0.0016819246,-0.043443944,-0.026475288,0.23275314,0.021903705,-0.110899284,0.08450275,-0.014338862,0.06647486,-0.16290748,-0.12546958,-0.32319823,-0.035463236,-0.0707028,0.061375886,0.05758043,0.08166168,0.18146732,0.12800188,0.17167714,0.24580541,0.028468568,0.04045928,0.047859985,-0.034049083,0.061568625,0.15195297,-0.051612128,-0.027136587,-0.073143244,0.23733772,-0.06567391,-0.032482993,-0.2100743,0.122885056,0.14807434,-0.120704554,0.22251044,-0.017946765,-0.2264551,0.097852245,0.04407087,-0.07689581,0.17432848,0.041862335,-0.0010357157,0.06005893,-0.078634515,0.2117098,-0.07420205,-0.019121386,-0.06366737,0.139198,-0.12553014,-0.080520846,0.12196486,-0.1126061,-0.18880364,-0.05324801,-0.109875634,-0.011256829,-0.04569436,-0.07525243,0.05664279
miRNA_525,-0.059371583,-0.26275954,0.41856807,-0.1071564,0.08962355,-0.2710148,-0.03205792,-0.2589042,-0.13408539,-0.04789281,0.1266104,-0.015885513,-0.15488248,0.005541855,-0.1523078,0.13966466,0.1987761,0.24801646,0.020625295,0.21393374,0.11876394,0.2405646,-0.09781104,-0.1325412,-0.26241758,-0.1423979,-0.008595102,0.1748418,-0.054918997,-0.053272046,-0.15566614,0.100876674,0.22912563,0.06736444,0.05594318,-0.09681438,0.30897287,-0.12459422,-0.11616247,-0.16610883,-0.099150196,0.070976146,-0.20939268,0.19669756,0.057950836,0.19657743,-0.06742851,0.05063429,0.06905261,0.10500833,0.07002272,-0.08069017,-0.010219807,0.03437297,-0.031891257,0.0073429695,0.014731318,-0.07704488,-0.08281125,0.0955739,-0.059808414,-0.00705977,0.031105379,-0.2767283,0.09355802,-0.20947303,0.15799563,0.11795065,0.22280923,-0.15140028,-0.12000988,0.0961794,0.034788158,-0.064928286,0.25239336,-0.27163833,-0.0672491,-0.14428432,-0.2125676,0.019949334,0.22247484,0.16396107,-0.0011412564,0.17140213,0.0926702,0.36619273,0.24443874,-0.022572614,0.28904888,0.24802165,0.076998755,-0.32918948,0.113146625,-0.02349446,0.08708467,0.1065797,-0.03743664,-0.016396761,-0.2477064,-0.10248193,-0.19287272,-0.009021527,0.1556991,0.23148504,0.22999088,0.27827713,0.1289586,-0.16647631,0.49260792,-0.4349538,-0.01174163,-0.11487696,-0.22174524,-0.18396235,-0.26507464,0.025082514,0.18447854,0.05879899,-0.067018636,0.09246143,-0.12367076,-0.05999837,-0.20204829,0.0054717534,-0.08077499,0.032766424,-0.114290565,-0.29287463
miRNA_526,0.005147241,-0.0006795451,0.0007956419,0.005809663,-0.004372893,0.0011496022,-0.0056031793,0.0038920715,0.0029059313,0.0012652241,-0.0030430444,0.0059547257,-0.005533237,-0.0011758171,-0.0018598996,-0.0051264875,-0.0030059014,0.00042583607,-0.00046562776,0.005029414,0.0071555953,-0.001062233,0.006305035,-0.0071002226,-0.0019880552,0.005136518,0.0003311243,-0.0046570897,-0.0034347773,4.4232234e-05,-0.006030716,0.003924394,0.0051564537,0.0026714895,-0.007601768,-0.0057143066,-0.00085472874,-1.5227124e-05,-0.0007427037,-0.007388858,-0.006427292,-0.0025733411,0.0019905195,0.0020502154,-0.0008622557,-0.0076703597,-0.0009066574,-0.004330389,-0.0042518806,-0.001865264,-0.00043187104,-0.0025736578,-0.004605392,0.00031995028,-0.0039379,-0.0023972224,0.001294842,-0.0043169055,0.0061578397,-0.002618568,-0.0007626675,0.00052326545,0.0022659507,-0.0032621752,-0.0039383993,-0.0067703165,0.0078113656,0.0027862992,-0.0013174657,-0.007255582,0.007345598,0.00190554,0.005827045,-0.00021616556,0.0025541726,0.0044607837,0.0061258487,0.0012661964,0.0024133883,-0.0027757268,-0.0020382293,-0.00030017458,-0.00077889115,0.0026765168,0.004397003,0.002041107,0.00015567616,0.0015406217,-0.0007024817,-0.0064589363,0.0071331356,-0.0029854104,-0.005516827,0.0040634293,0.0050565843,0.0077533796,0.0031527746,-0.0044330414,-0.006041115,0.0068576913,0.0027811807,-0.0028774869,-0.0006564595,-0.006281454,-0.00094778463,-0.0020061359,0.0035114586,0.0065012258,-0.005211897,0.0034228526,0.0070560407,-0.00019534491,0.0018937681,0.0052425917,-0.0041198507,-0.007308511,0.0052611083,-0.0066880994,0.0054201875,-0.0040208194,0.0044436418,0.0021685604,-0.0061179195,0.004841419,-0.0068877246,-0.0025817938,-0.0002588518,0.0071901884
miRNA_527,-0.10263676,-0.37727544,-0.15820967,-0.12255583,0.09158384,0.3464125,0.35329014,0.42164263,0.053625897,-0.12877968,0.213795,-0.042105272,0.41226986,-0.014941775,0.15061082,-0.18849461,-0.27157956,0.38302302,0.14352246,0.07699735,-0.08524626,0.076207444,-0.046254456,-0.35007522,-0.058122206,-0.16750014,-0.21301967,-0.06716523,0.18521065,0.13565491,-0.33372146,0.100645125,0.19979453,0.022939771,0.07685644,0.09344371,0.14238684,-0.32877728,0.10318702,0.16187125,0.19627672,0.1852444,0.1310827,0.40024987,0.42609024,-0.3342965,0.031264693,0.12851308,-0.327492,0.00078882114,-0.058641262,0.2874224,0.19437112,0.22417334,-0.0052952026,0.40202817,-0.021630578,0.0384318,0.1618483,0.1161461,-0.0921244,-0.32445526,0.038106937,0.032776576,0.19555497,0.33791637,0.17764743,0.07235788,-0.18416,0.27071223,-0.0835055,0.026442207,-0.38767475,-0.25511625,0.097476736,-0.2549181,-0.16287431,0.15876782,-0.23140693,0.25779358,-0.11542218,0.32687166,-0.05173313,0.13275215,0.15712433,0.0056027807,-0.19628952,0.45322546,0.13917187,-0.007312674,0.3826675,0.03585484,-0.05656465,0.058405355,0.2311271,0.09300774,-0.30183503,0.0072761974,0.03844378,-0.04480831,-0.15972775,0.122888036,-0.39049327,0.082982264,-0.05049684,0.3394986,0.30439332,-0.03822116,0.24976313,-0.23686153,0.11944343,-0.22117037,0.05004138,0.36934197,0.1108196,-0.046608876,0.1580742,-0.03904302,-0.2035193,0.15107448,-0.37041527,-0.3496162,-0.22364815,0.19525455,-0.1362176,-0.11552408,-0.114541486,-0.14610355
miRNA_528,-0.10336615,0.12220192,-0.04312321,0.11212652,0.2795079,-0.031077899,0.16138503,0.34821773,0.04979389,0.015494464,0.10188961,0.18873036,0.019038036,-0.33877566,-0.026875708,-0.09534242,-0.33834216,0.19467252,0.043729644,0.10047953,0.004227205,0.013926218,0.09788584,-0.35246184,-0.16496244,-0.047170024,-0.26268324,0.05221409,0.04391245,-0.09239157,0.24243847,-0.0037304051,-0.4609599,0.17426968,-0.018160563,0.019823208,0.12217825,0.13325702,-0.09924754,0.15128428,0.11135698,0.31792897,-0.02227719,-0.20995916,0.32573664,-0.1127444,-0.048939448,0.031278007,-0.13948092,0.08305988,0.3462855,-0.06114227,-0.20143025,0.28907606,-0.41708565,-0.23895067,0.04121815,-0.21622515,-0.08917454,-0.028594825,-0.336017,-0.11815078,0.004373728,0.088598885,0.03974636,-0.09081533,-0.0055063628,-0.10045617,-0.030405005,-0.11411808,-0.09585003,0.0093464255,-0.040217485,0.114709795,0.09839882,-0.07291342,-0.18662365,0.031264503,-0.2094918,0.23882397,0.10850108,0.034679666,0.24502936,0.2581264,0.18140863,0.011293842,0.07583806,0.016451038,0.11443243,0.15898515,0.22260046,0.21515314,0.051407013,-0.12530138,-0.06272833,-0.09494916,0.37741387,-0.34927306,0.09935512,-0.12190631,0.031088179,0.21358298,-0.07068966,-0.19319527,0.12836276,-0.011330238,0.024575835,-0.022145621,0.2504289,0.19681661,0.11204253,-0.06702577,-0.120117374,-0.26110327,0.07755807,-0.36803713,0.2155655,-0.110542715,0.1168652,0.12272327,0.03500477,-0.15231425,-0.0037247848,0.028255533,-0.013991446,-0.054001566,-0.23648623,0.1627169
miRNA_529,-0.00028388068,0.008027621,-0.0032467262,0.07372982,0.15429625,0.025565092,0.2938478,0.22504391,0.12255603,0.15728068,-0.025293402,0.06499381,-0.031315118,-0.0721466,-0.031267427,0.17705673,-0.109925225,0.25101364,-0.08046308,0.10036524,0.037928756,0.094984114,0.0493474,-0.20311692,-0.01645682,-0.12201612,-0.20713435,-0.10370713,0.07800285,-0.067588694,0.044551328,-0.022983799,0.036495723,0.06855185,-0.082244664,0.07408818,0.06584289,-0.14189762,-0.11075851,0.103421286,0.01698838,0.1983311,-0.17365614,-0.1036066,0.20523022,-0.08928029,-0.056129936,-0.03732911,-0.0075679,-0.24754752,0.16289242,-0.014686131,0.05995264,0.17273295,-0.2422959,-0.026073476,0.012946581,-0.08935584,-0.08954907,0.018577807,-0.295991,-0.14521186,0.049633645,0.18511993,0.047366504,-0.03808797,0.04118496,0.050782688,-0.030874677,-0.06044526,-0.059598487,0.13784587,-0.125931,-0.14693768,0.053773206,-0.006848515,-0.16941139,-0.14974675,-0.012465946,0.12996498,0.114732005,-0.06963386,-0.032775573,0.34280258,0.11201019,0.20387807,0.045630652,-0.046610363,0.13859583,-0.06260243,0.08239249,0.13423765,0.1823531,0.0059442436,0.037425727,0.16039518,-0.0031368511,-0.23803341,-0.059746042,-0.4144651,-0.016069604,0.055454157,0.03823862,-0.22708921,0.26721263,0.20881744,0.38403675,-0.060370654,0.15275785,0.032012753,0.069238886,-0.19391601,-0.12696452,-0.30089572,-0.04419411,-0.08271973,-0.032662902,0.123532064,0.040024623,0.05896957,-0.053483248,-0.13107362,0.03857915,0.03256017,-0.2187917,-0.14269152,-0.19097163,0.18539599
miRNA_530,-0.058311656,0.020008007,0.0148787005,-0.0761175,-0.008539002,0.11990888,0.13453189,0.022781089,0.105717584,0.13873029,0.018132167,-0.09298394,-0.03360166,-0.08678102,-0.0037702613,0.2871547,-0.16770573,0.19547108,-0.16816194,0.006651247,0.17858624,0.08857025,-0.19200449,-0.05857602,0.051802736,-0.18299437,-0.22166616,0.06291225,0.013718116,0.018227994,-0.1151722,-0.12984459,0.39009184,0.0125243645,0.022957733,-0.0029342768,0.096266374,-0.23880622,-0.20893674,-0.15012243,-0.062729485,0.009086661,-0.25546718,-0.18956059,0.023694059,-0.015388514,-0.054379165,-0.012068773,-0.06852833,-0.38055554,-0.055988032,-0.06476512,0.14327845,0.14896812,-0.08626404,0.061039906,0.08306427,-0.08905677,-0.0044486895,0.083148345,-0.10766497,-0.106091335,0.21740365,0.2636264,0.102960095,-0.03595356,0.13097344,0.2111341,-0.17934108,-0.06116718,-0.07599378,0.20102952,-0.082029,0.037574604,0.061414946,-0.0654705,-0.2367129,-0.19471537,0.08213731,0.024935108,0.11184747,-0.087832175,-0.1182815,0.39667407,0.0020944441,0.39738932,-0.0018502082,-0.07465701,0.14952034,-0.05718502,0.1252076,0.14962779,0.15432972,0.056627184,0.03873277,0.20803438,-0.18133365,-0.4151505,-0.19380835,-0.4819101,-0.05208775,0.12325431,0.012256016,-0.1859083,0.2509857,0.33120131,0.31533495,0.0064218254,0.23685552,-0.13316157,-0.08161632,-0.117484674,-0.012857224,-0.09489654,-0.07508763,0.17605375,-0.15932861,0.21042088,0.02375557,0.02478096,-0.024400769,-0.20609559,0.11420194,0.15389359,-0.19737431,-0.091148145,-0.15067397,0.17536467
miRNA_531,-0.002493713,-0.0013005119,0.0031896085,-0.0058315247,-0.0011300761,0.007299641,-0.0042166375,-0.0006574616,-0.0036892574,-0.0025151335,-0.0022356398,-0.007265277,0.00024185702,0.007672295,-0.001976084,-0.0020156223,-0.002274122,-0.0016370788,0.0070448387,0.003961567,0.0069852006,0.004918216,0.0010679327,0.0033634808,-0.00092847645,0.0059686396,0.0014972314,0.000996869,0.0057055447,0.0015906505,-0.00030737743,0.007366786,0.003872063,0.002354402,0.001943374,-0.002904931,-0.0057067964,0.0015940405,0.006696835,0.0055321995,0.0039371233,0.0071846712,0.005887391,0.006964892,-0.00018358417,-0.0027178936,0.0023585875,-0.0075431895,-0.00702893,0.0074996427,0.007645322,-0.0036577191,0.006953785,-0.00035663322,0.0012453683,0.0040240195,0.005144898,0.00057426654,0.001755042,0.0051781237,0.007327741,-0.0068971533,-0.0017506629,0.0062614717,0.00019785762,-0.0006135609,0.0044597182,0.0055825636,0.0077360086,0.0037206765,-0.0075381175,-0.0060281698,-0.00362847,-0.0067519583,0.004261855,0.0005622674,-0.0007312987,-0.0068478454,-0.0054799765,0.004187677,-0.0007753093,-0.005538499,0.005165372,-0.00070091896,0.005062353,0.0029405132,0.0051627737,-0.0027985964,0.0033826958,0.0052489378,0.005791167,0.00019383244,-0.0014094077,0.006368246,0.0069114342,0.0010347124,-0.002198996,-0.0036918018,-0.006218098,-0.007349711,-0.0068000276,-0.00090292096,-0.0024342723,-0.0077680983,-0.0026549883,-0.0027673803,0.004071351,-0.0008164495,0.0013482701,-0.00092688575,-0.0035098307,0.0054516383,0.0023353603,-0.000733586,0.0016775616,-0.0056722276,0.0015121214,-0.006416971,0.0035265218,0.004367383,0.00071297586,-0.0036006384,0.003648365,0.0060680043,0.0010777172,0.0026071817,-0.004934067,0.0046703927
